path,size_mb,modified_time,extension,original_v18_20A_category,new_triage_category,proposed_later_action,reason,reference_count,referenced_by_sample,current_alias_related,stable_snapshot_related,manual_state_related,price_cache_related,dangerous_token_related,source_code_related,generated_output_related,confidence
outputs/v18/ops/V18_18A_CURRENT_STORAGE_AUDIT.csv,3.0940,2026-05-19T15:26:51,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_CURRENT_STORAGE_AUDIT.csv,3.0940,2026-05-19T15:26:51,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_CLEANUP_DELETE_PLAN_CURRENT.csv,2.5786,2026-05-17T22:56:27,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_CLEANUP_QUARANTINE_PLAN_CURRENT.csv,2.5527,2026-05-17T22:54:17,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/factor_backtest/V18_4H_CURRENT_FACTOR_BACKTEST_HOLDINGS.csv,2.4040,2026-05-15T01:32:02,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_CLEANUP_AUDIT_CURRENT.csv,1.4934,2026-05-18T13:14:39,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_18A_CURRENT_KEEP_PROTECTED_FILES.csv,1.4532,2026-05-19T15:26:51,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/technical_timing_backtest/V18_6B_CURRENT_TECHNICAL_TOPN_BACKTEST_MATRIX.csv,1.3173,2026-05-16T00:46:10,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_5A_R1_CURRENT_RUNTIME_DECOUPLING_PLAN.csv,0.5053,2026-05-15T19:05:15,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
outputs/v18/ops/V18_5A_CURRENT_RUNTIME_DECOUPLING_AUDIT.csv,0.3906,2026-05-15T18:48:03,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
state/v17_factor_effectiveness_tracking.csv,0.3882,2026-05-16T15:49:50,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,State/config/cache/manual-related content must be retained.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/NVDA.csv,0.2553,2026-05-19T11:55:55,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/TSLA.csv,0.2537,2026-05-19T11:56:26,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AAPL.csv,0.2535,2026-05-19T11:53:05,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/GOOGL.csv,0.2535,2026-05-19T11:55:18,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AMZN.csv,0.2534,2026-05-19T11:53:27,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/SOXL.csv,0.2534,2026-05-19T11:57:31,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AVGO.csv,0.2532,2026-05-19T11:53:14,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AMD.csv,0.2530,2026-05-19T11:53:24,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/HPE.csv,0.2530,2026-05-19T11:55:21,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/NOW.csv,0.2530,2026-05-19T11:55:52,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/FLEX.csv,0.2529,2026-05-19T11:54:31,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/INTC.csv,0.2529,2026-05-19T11:55:24,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/SMCI.csv,0.2529,2026-05-19T11:57:28,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/QCOM.csv,0.2528,2026-05-19T11:56:04,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/SOXX.csv,0.2527,2026-05-19T11:57:33,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/WDC.csv,0.2527,2026-05-19T11:56:36,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/CSCO.csv,0.2526,2026-05-19T11:54:17,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/LRCX.csv,0.2526,2026-05-19T11:55:32,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/MSFT.csv,0.2524,2026-05-19T11:55:43,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/SPY.csv,0.2523,2026-05-19T11:56:18,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/BE.csv,0.2521,2026-05-19T11:53:34,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/DELL.csv,0.2521,2026-05-19T11:56:41,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/QQQ.csv,0.2521,2026-05-19T11:56:07,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/CRM.csv,0.2520,2026-05-19T11:54:11,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/TXN.csv,0.2520,2026-05-19T11:56:31,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ANET.csv,0.2519,2026-05-19T11:53:11,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/PANW.csv,0.2519,2026-05-19T11:54:48,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/SMH.csv,0.2519,2026-05-19T11:56:10,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/TSM.csv,0.2519,2026-05-19T11:56:28,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AMAT.csv,0.2518,2026-05-19T11:53:21,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/META.csv,0.2518,2026-05-19T11:55:38,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/MU.csv,0.2518,2026-05-19T11:55:46,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ORCL.csv,0.2518,2026-05-19T11:56:01,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/PLTR.csv,0.2518,2026-05-19T11:54:50,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/TER.csv,0.2518,2026-05-19T11:56:23,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/VRT.csv,0.2518,2026-05-19T11:56:34,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/FLR.csv,0.2517,2026-05-19T11:54:34,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/KEYS.csv,0.2517,2026-05-19T11:56:57,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/NXPI.csv,0.2517,2026-05-19T11:57:15,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/VST.csv,0.2517,2026-05-19T11:54:02,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ZS.csv,0.2517,2026-05-19T11:54:05,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AMKR.csv,0.2516,2026-05-19T11:53:17,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/APH.csv,0.2516,2026-05-19T11:52:49,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/IGV.csv,0.2516,2026-05-19T11:56:49,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/CRWD.csv,0.2515,2026-05-19T11:54:14,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/MRVL.csv,0.2515,2026-05-19T11:57:10,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ETN.csv,0.2514,2026-05-19T11:53:56,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ACMR.csv,0.2513,2026-05-19T11:53:43,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/JBL.csv,0.2513,2026-05-19T11:53:59,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ON.csv,0.2513,2026-05-19T11:55:58,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/SNOW.csv,0.2513,2026-05-19T11:56:15,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/DDOG.csv,0.2512,2026-05-19T11:54:23,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ECL.csv,0.2512,2026-05-19T11:54:25,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/GLW.csv,0.2512,2026-05-19T11:55:12,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/GNRC.csv,0.2511,2026-05-19T11:55:15,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/PSTG.csv,0.2511,2026-05-19T11:57:20,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ETR.csv,0.2510,2026-05-19T11:54:28,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/IRDM.csv,0.2510,2026-05-19T11:56:52,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/AEHR.csv,0.2509,2026-05-19T11:53:08,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/ENTG.csv,0.2509,2026-05-19T11:53:53,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/NET.csv,0.2509,2026-05-19T11:55:49,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/NTAP.csv,0.2508,2026-05-19T11:54:45,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/POWL.csv,0.2508,2026-05-19T11:57:18,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/COHR.csv,0.2507,2026-05-19T11:55:01,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/IYW.csv,0.2507,2026-05-19T11:56:54,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/STX.csv,0.2507,2026-05-19T11:56:21,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/CIEN.csv,0.2506,2026-05-19T11:54:53,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/COHU.csv,0.2506,2026-05-19T11:56:39,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/NVT.csv,0.2506,2026-05-19T11:57:13,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
archive/stable/V18_16G_R1_stable_run_triggered_rolling_universe_scan_20260519_122357/state/v18/price_cache/CARR.csv,0.2505,2026-05-19T11:53:48,.csv,REVIEW_REQUIRED,KEEP_PROTECTED,PROTECT,Active CURRENT alias or stable-line artifact.,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,HIGH
