STATUS: OK_V18_25A_R24_REFRESH_READINESS_AUDIT_READY
MODE: READ_ONLY_REFRESH_READINESS_AUDIT
RUN_ID: V18_25A_R24_20260522_152945
PRIMARY_R23_TARGET_COUNT: 36
INCLUDE_BATCH3_HISTORY: TRUE
TOTAL_TARGET_COUNT: 95
DEDUPED_TARGET_COUNT: 95
EXCLUDED_PARTIAL_HISTORY_COUNT: 0
EXCLUDED_EMPTY_OR_FAILED_COUNT: 0
PRICE_LEDGER_READY_COUNT: 95
PRICE_LEDGER_NOT_READY_COUNT: 0
FACTOR_ROW_PRESENT_COUNT: 2
FACTOR_ROW_MISSING_COUNT: 93
TECHNICAL_ROW_PRESENT_COUNT: 2
TECHNICAL_ROW_MISSING_COUNT: 93
TIER_ROW_PRESENT_COUNT: 95
TIER_ROW_MISSING_COUNT: 0
ALREADY_FULLY_READY_COUNT: 0
READY_FOR_FACTOR_BUILD_COUNT: 93
READY_FOR_TECHNICAL_REFRESH_COUNT: 0
READY_FOR_TIER_RECLASSIFICATION_COUNT: 2
READY_FOR_RANKING_RECHECK_COUNT: 0
HOLD_REVIEW_NEEDED_COUNT: 0
NEXT_ACTION_PLAN_PATH: outputs/v18/readiness/V18_25A_R24_CURRENT_NEXT_ACTION_PLAN.csv
REFRESH_READINESS_SUMMARY_PATH: outputs/v18/readiness/V18_25A_R24_CURRENT_REFRESH_READINESS_SUMMARY.csv
PRICE_LEDGER_READINESS_PATH: outputs/v18/readiness/V18_25A_R24_CURRENT_PRICE_LEDGER_READINESS.csv
FACTOR_READINESS_PATH: outputs/v18/readiness/V18_25A_R24_CURRENT_FACTOR_READINESS.csv
TECHNICAL_READINESS_PATH: outputs/v18/readiness/V18_25A_R24_CURRENT_TECHNICAL_READINESS.csv
TIER_READINESS_PATH: outputs/v18/readiness/V18_25A_R24_CURRENT_TIER_READINESS.csv
OFFICIAL_DECISION_IMPACT: NONE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
EXTERNAL_FETCH_EXECUTED: FALSE
BACKTEST_EXECUTED: FALSE
PRICE_CACHE_MODIFIED: FALSE
ROLLING_LEDGER_MODIFIED: FALSE
FACTOR_PACK_MODIFIED: FALSE
TECHNICAL_TIMING_MODIFIED: FALSE
TIER_FILES_MODIFIED: FALSE
OFFICIAL_DECISION_MODIFIED: FALSE
VALIDATION_FAIL_COUNT: 0
FORBIDDEN_MODIFIED: FALSE
NEXT_RECOMMENDED_STEP: R25: Build or stage missing factor and technical refresh plan for readiness-approved tickers only.
