path,size_mb,modified_time,extension,original_v18_20A_category,new_triage_category,proposed_later_action,reason,reference_count,referenced_by_sample,current_alias_related,stable_snapshot_related,manual_state_related,price_cache_related,dangerous_token_related,source_code_related,generated_output_related,confidence
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/ops/V17_6H_ULTRA_CLEANUP_REPORT_20260512_170807.csv,0.0021,2026-05-12T17:08:09,.csv,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
outputs/v17/ops/V17_6H_ULTRA_CLEANUP_REPORT_20260512_170807.csv,0.0021,2026-05-12T17:08:09,.csv,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
outputs/v18/read_center/V18_10D_READ_FIRST.txt,0.0021,2026-05-18T13:14:34,.txt,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_lab/V18_1A_QUANT_FRAMEWORK_ARCHITECTURE.md,0.0020,2026-05-13T16:30:39,.md,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
outputs/v18/factor_lab/V18_1A_QUANT_FRAMEWORK_ARCHITECTURE.md,0.0020,2026-05-13T16:30:39,.md,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
outputs/v18/ops/V18_10D_R2_READ_FIRST.txt,0.0020,2026-05-17T02:05:55,.txt,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v16/read_center/v16_22_5_readable_read_index.csv,0.0019,2026-05-15T15:57:26,.csv,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7B_UNIVERSE_SEMANTIC_AUDIT.md,0.0019,2026-05-15T15:58:38,.md,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Versioned historical generated output is likely useful for debugging.,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,MEDIUM
outputs/v17/price/v17_6E_second_stage_tickers.csv,0.0019,2026-05-19T10:52:44,.csv,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Versioned historical generated output is likely useful for debugging.,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,MEDIUM
outputs/v17/raw105_decision/V17_8A_RAW105_FULL_DECISION_DAILY.md,0.0019,2026-05-19T10:53:41,.md,REVIEW_REQUIRED,ARCHIVE_THEN_DELETE_LATER,ARCHIVE_LATER,Historical generated report contains operational tokens and should be archived first.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,MEDIUM
